ID, Font, Prediction, Actual, Confidence, Pass/Fail
3337, PlayfairDisplay-SemiBold, k, k, 1.000, PASS
3338, PlayfairDisplay-SemiBold, l, l, 0.994, PASS
3339, PlayfairDisplay-SemiBold, m, m, 1.000, PASS
3340, PlayfairDisplay-SemiBold, n, n, 0.988, PASS
3341, PlayfairDisplay-SemiBold, o, o, 0.975, PASS
3342, PlayfairDisplay-SemiBold, p, p, 1.000, PASS
3343, PlayfairDisplay-SemiBold, q, q, 1.000, PASS
3344, PlayfairDisplay-SemiBold, r, r, 1.000, PASS
3345, PlayfairDisplay-SemiBold, s, s, 1.000, PASS
3346, PlayfairDisplay-SemiBold, t, t, 0.995, PASS
3347, PlayfairDisplay-SemiBold, u, u, 1.000, PASS
3348, PlayfairDisplay-SemiBold, v, v, 1.000, PASS
3349, PlayfairDisplay-SemiBold, w, w, 1.000, PASS
3350, PlayfairDisplay-SemiBold, x, x, 1.000, PASS
3351, PlayfairDisplay-SemiBold, y, y, 1.000, PASS
3352, PlayfairDisplay-SemiBold, z, z, 0.990, PASS
3353, PlayfairDisplay-SemiBold, !, !, 0.996, PASS
3354, PlayfairDisplay-SemiBold, #, #, 0.979, PASS
3355, PlayfairDisplay-SemiBold, $, $, 0.998, PASS
3356, PlayfairDisplay-SemiBold, %, %, 1.000, PASS
3357, PlayfairDisplay-SemiBold, &, &, 1.000, PASS
3358, PlayfairDisplay-SemiBold, *, *, 1.000, PASS
3359, PlayfairDisplay-SemiBold, +, +, 1.000, PASS
3360, PlayfairDisplay-SemiBold, -, -, 1.000, PASS
3361, PlayfairDisplay-SemiBold, 0, 0, 0.968, PASS
3362, PlayfairDisplay-SemiBold, 1, 1, 1.000, PASS
3363, PlayfairDisplay-SemiBold, 2, 2, 1.000, PASS
3364, PlayfairDisplay-SemiBold, 3, 3, 0.989, PASS
3365, PlayfairDisplay-SemiBold, 4, 4, 1.000, PASS
3366, PlayfairDisplay-SemiBold, 5, 5, 0.998, PASS
3367, PlayfairDisplay-SemiBold, 6, 6, 1.000, PASS
3368, PlayfairDisplay-SemiBold, 7, 7, 1.000, PASS
3369, PlayfairDisplay-SemiBold, 8, 8, 1.000, PASS
3370, PlayfairDisplay-SemiBold, 9, 9, 1.000, PASS
3371, PlayfairDisplay-SemiBold, <, <, 1.000, PASS
3372, PlayfairDisplay-SemiBold, >, >, 1.000, PASS
3373, PlayfairDisplay-SemiBold, ?, ?, 1.000, PASS
3374, PlayfairDisplay-SemiBold, @, @, 1.000, PASS
3375, PlayfairDisplay-SemiBold, A, A, 1.000, PASS
3376, PlayfairDisplay-SemiBold, B, B, 1.000, PASS
3377, PlayfairDisplay-SemiBold, C, C, 0.999, PASS
3378, PlayfairDisplay-SemiBold, D, D, 1.000, PASS
3379, PlayfairDisplay-SemiBold, E, E, 1.000, PASS
3380, PlayfairDisplay-SemiBold, F, F, 1.000, PASS
3381, PlayfairDisplay-SemiBold, G, G, 1.000, PASS
3382, PlayfairDisplay-SemiBold, H, H, 1.000, PASS
3383, PlayfairDisplay-SemiBold, I, I, 0.953, PASS
3384, PlayfairDisplay-SemiBold, J, J, 1.000, PASS
3385, PlayfairDisplay-SemiBold, K, K, 1.000, PASS
3386, PlayfairDisplay-SemiBold, L, L, 1.000, PASS
3387, PlayfairDisplay-SemiBold, M, M, 1.000, PASS
3388, PlayfairDisplay-SemiBold, N, N, 1.000, PASS
3389, PlayfairDisplay-SemiBold, O, O, 1.000, PASS
3390, PlayfairDisplay-SemiBold, P, P, 1.000, PASS
3391, PlayfairDisplay-SemiBold, Q, Q, 1.000, PASS
3392, PlayfairDisplay-SemiBold, R, R, 0.990, PASS
3393, PlayfairDisplay-SemiBold, S, S, 0.999, PASS
3394, PlayfairDisplay-SemiBold, T, T, 1.000, PASS
3395, PlayfairDisplay-SemiBold, U, U, 1.000, PASS
3396, PlayfairDisplay-SemiBold, V, V, 1.000, PASS
3397, PlayfairDisplay-SemiBold, W, W, 1.000, PASS
3398, PlayfairDisplay-SemiBold, X, X, 0.949, PASS
3399, PlayfairDisplay-SemiBold, Y, Y, 1.000, PASS
3400, PlayfairDisplay-SemiBold, Z, Z, 1.000, PASS
3401, PlayfairDisplay-SemiBold, a, a, 1.000, PASS
3402, PlayfairDisplay-SemiBold, b, b, 0.960, PASS
3403, PlayfairDisplay-SemiBold, c, c, 1.000, PASS
3404, PTSerif-BoldItalic, d, d, 1.000, PASS
3405, PTSerif-BoldItalic, e, e, 1.000, PASS
3406, PTSerif-BoldItalic, f, f, 1.000, PASS
3407, PTSerif-BoldItalic, g, g, 1.000, PASS
3408, PTSerif-BoldItalic, h, h, 1.000, PASS
3409, PTSerif-BoldItalic, i, i, 1.000, PASS
3410, PTSerif-BoldItalic, j, j, 1.000, PASS
3411, PTSerif-BoldItalic, k, k, 0.999, PASS
3412, PTSerif-BoldItalic, l, l, 0.439, PASS
3413, PTSerif-BoldItalic, m, m, 1.000, PASS
3414, PTSerif-BoldItalic, n, n, 1.000, PASS
3415, PTSerif-BoldItalic, o, o, 1.000, PASS
3416, PTSerif-BoldItalic, p, p, 1.000, PASS
3417, PTSerif-BoldItalic, q, q, 1.000, PASS
3418, PTSerif-BoldItalic, r, r, 1.000, PASS
3419, PTSerif-BoldItalic, s, s, 1.000, PASS
3420, PTSerif-BoldItalic, t, t, 0.989, PASS
3421, PTSerif-BoldItalic, u, u, 1.000, PASS
3422, PTSerif-BoldItalic, v, v, 1.000, PASS
3423, PTSerif-BoldItalic, w, w, 1.000, PASS
3424, PTSerif-BoldItalic, x, x, 1.000, PASS
3425, PTSerif-BoldItalic, y, y, 1.000, PASS
3426, PTSerif-BoldItalic, z, z, 1.000, PASS
3427, PTSerif-BoldItalic, !, !, 1.000, PASS
3428, PTSerif-BoldItalic, #, #, 1.000, PASS
3429, PTSerif-BoldItalic, $, $, 1.000, PASS
3430, PTSerif-BoldItalic, %, %, 1.000, PASS
3431, PTSerif-BoldItalic, &, &, 1.000, PASS
3432, PTSerif-BoldItalic, *, *, 1.000, PASS
3433, PTSerif-BoldItalic, +, +, 1.000, PASS
3434, PTSerif-BoldItalic, -, -, 0.999, PASS
3435, PTSerif-BoldItalic, O, 0, 0.872, FAIL
3436, PTSerif-BoldItalic, 1, 1, 0.998, PASS
3437, PTSerif-BoldItalic, 2, 2, 1.000, PASS
3438, PTSerif-BoldItalic, 3, 3, 1.000, PASS
3439, PTSerif-BoldItalic, 4, 4, 1.000, PASS
3440, PTSerif-BoldItalic, 5, 5, 1.000, PASS
3441, PTSerif-BoldItalic, 6, 6, 1.000, PASS
3442, PTSerif-BoldItalic, 7, 7, 1.000, PASS
3443, PTSerif-BoldItalic, 8, 8, 1.000, PASS
3444, PTSerif-BoldItalic, 9, 9, 1.000, PASS
3445, PTSerif-BoldItalic, <, <, 1.000, PASS
3446, PTSerif-BoldItalic, >, >, 1.000, PASS
3447, PTSerif-BoldItalic, ?, ?, 1.000, PASS
3448, PTSerif-BoldItalic, @, @, 1.000, PASS
3449, PTSerif-BoldItalic, A, A, 1.000, PASS
3450, PTSerif-BoldItalic, B, B, 1.000, PASS
3451, PTSerif-BoldItalic, C, C, 1.000, PASS
3452, PTSerif-BoldItalic, D, D, 1.000, PASS
3453, PTSerif-BoldItalic, E, E, 1.000, PASS
3454, PTSerif-BoldItalic, F, F, 1.000, PASS
3455, PTSerif-BoldItalic, G, G, 0.997, PASS
3456, PTSerif-BoldItalic, H, H, 1.000, PASS
3457, PTSerif-BoldItalic, I, I, 1.000, PASS
3458, PTSerif-BoldItalic, J, J, 0.978, PASS
3459, PTSerif-BoldItalic, K, K, 1.000, PASS
3460, PTSerif-BoldItalic, L, L, 1.000, PASS
3461, PTSerif-BoldItalic, M, M, 1.000, PASS
3462, PTSerif-BoldItalic, N, N, 1.000, PASS
3463, PTSerif-BoldItalic, O, O, 1.000, PASS
3464, PTSerif-BoldItalic, P, P, 1.000, PASS
3465, PTSerif-BoldItalic, Q, Q, 1.000, PASS
3466, PTSerif-BoldItalic, R, R, 1.000, PASS
3467, PTSerif-BoldItalic, $, S, 0.533, FAIL
3468, PTSerif-BoldItalic, T, T, 1.000, PASS
3469, PTSerif-BoldItalic, U, U, 1.000, PASS
3470, PTSerif-BoldItalic, V, V, 1.000, PASS
3471, PTSerif-BoldItalic, W, W, 1.000, PASS
3472, PTSerif-BoldItalic, X, X, 1.000, PASS
3473, PTSerif-BoldItalic, Y, Y, 0.999, PASS
3474, PTSerif-BoldItalic, Z, Z, 1.000, PASS
3475, PTSerif-BoldItalic, a, a, 0.989, PASS
3476, PTSerif-BoldItalic, b, b, 1.000, PASS
3477, PTSerif-BoldItalic, c, c, 1.000, PASS
3478, PTSerif-Bold, d, d, 1.000, PASS
3479, PTSerif-Bold, e, e, 1.000, PASS
3480, PTSerif-Bold, f, f, 1.000, PASS
3481, PTSerif-Bold, g, g, 1.000, PASS
3482, PTSerif-Bold, h, h, 0.832, PASS
3483, PTSerif-Bold, i, i, 1.000, PASS
3484, PTSerif-Bold, j, j, 0.999, PASS
3485, PTSerif-Bold, k, k, 1.000, PASS
3486, PTSerif-Bold, l, l, 0.991, PASS
3487, PTSerif-Bold, m, m, 1.000, PASS
3488, PTSerif-Bold, n, n, 1.000, PASS
3489, PTSerif-Bold, o, o, 1.000, PASS
3490, PTSerif-Bold, p, p, 1.000, PASS
3491, PTSerif-Bold, q, q, 1.000, PASS
3492, PTSerif-Bold, r, r, 1.000, PASS
3493, PTSerif-Bold, s, s, 1.000, PASS
3494, PTSerif-Bold, t, t, 0.900, PASS
3495, PTSerif-Bold, u, u, 1.000, PASS
3496, PTSerif-Bold, v, v, 1.000, PASS
3497, PTSerif-Bold, w, w, 1.000, PASS
3498, PTSerif-Bold, x, x, 1.000, PASS
3499, PTSerif-Bold, y, y, 1.000, PASS
3500, PTSerif-Bold, z, z, 1.000, PASS
3501, PTSerif-Bold, !, !, 1.000, PASS
3502, PTSerif-Bold, #, #, 1.000, PASS
3503, PTSerif-Bold, $, $, 1.000, PASS
3504, PTSerif-Bold, %, %, 1.000, PASS
3505, PTSerif-Bold, &, &, 1.000, PASS
3506, PTSerif-Bold, *, *, 1.000, PASS
3507, PTSerif-Bold, +, +, 1.000, PASS
3508, PTSerif-Bold, -, -, 0.998, PASS
3509, PTSerif-Bold, 0, 0, 1.000, PASS
3510, PTSerif-Bold, 1, 1, 0.996, PASS
3511, PTSerif-Bold, 2, 2, 1.000, PASS
3512, PTSerif-Bold, 3, 3, 1.000, PASS
3513, PTSerif-Bold, 4, 4, 1.000, PASS
3514, PTSerif-Bold, 5, 5, 1.000, PASS
3515, PTSerif-Bold, 6, 6, 1.000, PASS
3516, PTSerif-Bold, 7, 7, 1.000, PASS
3517, PTSerif-Bold, 8, 8, 1.000, PASS
3518, PTSerif-Bold, 9, 9, 1.000, PASS
3519, PTSerif-Bold, <, <, 1.000, PASS
3520, PTSerif-Bold, >, >, 1.000, PASS
3521, PTSerif-Bold, ?, ?, 1.000, PASS
3522, PTSerif-Bold, @, @, 1.000, PASS
3523, PTSerif-Bold, A, A, 1.000, PASS
3524, PTSerif-Bold, B, B, 1.000, PASS
3525, PTSerif-Bold, C, C, 1.000, PASS
3526, PTSerif-Bold, D, D, 1.000, PASS
3527, PTSerif-Bold, E, E, 1.000, PASS
3528, PTSerif-Bold, F, F, 1.000, PASS
3529, PTSerif-Bold, G, G, 1.000, PASS
3530, PTSerif-Bold, H, H, 1.000, PASS
3531, PTSerif-Bold, I, I, 1.000, PASS
3532, PTSerif-Bold, J, J, 1.000, PASS
3533, PTSerif-Bold, K, K, 0.975, PASS
3534, PTSerif-Bold, L, L, 1.000, PASS
3535, PTSerif-Bold, M, M, 1.000, PASS
3536, PTSerif-Bold, N, N, 1.000, PASS
3537, PTSerif-Bold, O, O, 1.000, PASS
3538, PTSerif-Bold, P, P, 1.000, PASS
3539, PTSerif-Bold, Q, Q, 1.000, PASS
3540, PTSerif-Bold, R, R, 1.000, PASS
3541, PTSerif-Bold, S, S, 0.799, PASS
3542, PTSerif-Bold, T, T, 1.000, PASS
3543, PTSerif-Bold, U, U, 1.000, PASS
3544, PTSerif-Bold, V, V, 1.000, PASS
3545, PTSerif-Bold, W, W, 1.000, PASS
3546, PTSerif-Bold, X, X, 1.000, PASS
3547, PTSerif-Bold, Y, Y, 1.000, PASS
3548, PTSerif-Bold, Z, Z, 1.000, PASS
3549, PTSerif-Bold, a, a, 1.000, PASS
3550, PTSerif-Bold, b, b, 1.000, PASS
3551, PTSerif-Bold, c, c, 1.000, PASS
3552, PTSerif-Italic, d, d, 1.000, PASS
3553, PTSerif-Italic, e, e, 1.000, PASS
3554, PTSerif-Italic, f, f, 1.000, PASS
3555, PTSerif-Italic, g, g, 1.000, PASS
3556, PTSerif-Italic, h, h, 1.000, PASS
3557, PTSerif-Italic, i, i, 1.000, PASS
3558, PTSerif-Italic, j, j, 1.000, PASS
3559, PTSerif-Italic, k, k, 1.000, PASS
3560, PTSerif-Italic, l, l, 0.818, PASS
3561, PTSerif-Italic, m, m, 1.000, PASS
3562, PTSerif-Italic, n, n, 1.000, PASS
3563, PTSerif-Italic, o, o, 0.994, PASS
3564, PTSerif-Italic, p, p, 1.000, PASS
3565, PTSerif-Italic, q, q, 1.000, PASS
3566, PTSerif-Italic, r, r, 1.000, PASS
3567, PTSerif-Italic, s, s, 1.000, PASS
3568, PTSerif-Italic, t, t, 1.000, PASS
3569, PTSerif-Italic, u, u, 1.000, PASS
3570, PTSerif-Italic, v, v, 1.000, PASS
3571, PTSerif-Italic, w, w, 1.000, PASS
3572, PTSerif-Italic, x, x, 1.000, PASS
3573, PTSerif-Italic, y, y, 1.000, PASS
3574, PTSerif-Italic, z, z, 1.000, PASS
3575, PTSerif-Italic, !, !, 1.000, PASS
3576, PTSerif-Italic, #, #, 1.000, PASS
3577, PTSerif-Italic, $, $, 0.999, PASS
3578, PTSerif-Italic, %, %, 1.000, PASS
3579, PTSerif-Italic, &, &, 1.000, PASS
3580, PTSerif-Italic, *, *, 1.000, PASS
3581, PTSerif-Italic, +, +, 0.997, PASS
3582, PTSerif-Italic, -, -, 1.000, PASS
3583, PTSerif-Italic, 0, 0, 0.981, PASS
3584, PTSerif-Italic, 1, 1, 0.968, PASS
3585, PTSerif-Italic, 2, 2, 0.855, PASS
3586, PTSerif-Italic, 3, 3, 1.000, PASS
3587, PTSerif-Italic, 4, 4, 0.961, PASS
3588, PTSerif-Italic, 5, 5, 0.995, PASS
3589, PTSerif-Italic, 6, 6, 1.000, PASS
3590, PTSerif-Italic, 7, 7, 1.000, PASS
3591, PTSerif-Italic, 8, 8, 1.000, PASS
3592, PTSerif-Italic, 9, 9, 1.000, PASS
3593, PTSerif-Italic, <, <, 1.000, PASS
3594, PTSerif-Italic, >, >, 1.000, PASS
3595, PTSerif-Italic, ?, ?, 1.000, PASS
3596, PTSerif-Italic, @, @, 1.000, PASS
3597, PTSerif-Italic, A, A, 1.000, PASS
3598, PTSerif-Italic, B, B, 1.000, PASS
3599, PTSerif-Italic, C, C, 1.000, PASS
3600, PTSerif-Italic, D, D, 1.000, PASS
3601, PTSerif-Italic, E, E, 0.808, PASS
3602, PTSerif-Italic, F, F, 1.000, PASS
3603, PTSerif-Italic, G, G, 1.000, PASS
3604, PTSerif-Italic, H, H, 1.000, PASS
3605, PTSerif-Italic, I, I, 0.706, PASS
3606, PTSerif-Italic, J, J, 0.994, PASS
3607, PTSerif-Italic, K, K, 1.000, PASS
3608, PTSerif-Italic, L, L, 1.000, PASS
3609, PTSerif-Italic, M, M, 1.000, PASS
3610, PTSerif-Italic, N, N, 0.992, PASS
3611, PTSerif-Italic, O, O, 1.000, PASS
3612, PTSerif-Italic, P, P, 1.000, PASS
3613, PTSerif-Italic, Q, Q, 1.000, PASS
3614, PTSerif-Italic, R, R, 1.000, PASS
3615, PTSerif-Italic, S, S, 0.995, PASS
3616, PTSerif-Italic, T, T, 1.000, PASS
3617, PTSerif-Italic, U, U, 1.000, PASS
3618, PTSerif-Italic, V, V, 1.000, PASS
3619, PTSerif-Italic, W, W, 1.000, PASS
3620, PTSerif-Italic, X, X, 1.000, PASS
3621, PTSerif-Italic, Y, Y, 1.000, PASS
3622, PTSerif-Italic, Z, Z, 1.000, PASS
3623, PTSerif-Italic, a, a, 0.999, PASS
3624, PTSerif-Italic, b, b, 0.996, PASS
3625, PTSerif-Italic, c, c, 1.000, PASS
3626, PTSerif-Regular, d, d, 1.000, PASS
3627, PTSerif-Regular, e, e, 1.000, PASS
3628, PTSerif-Regular, f, f, 0.998, PASS
3629, PTSerif-Regular, g, g, 0.563, PASS
3630, PTSerif-Regular, h, h, 0.999, PASS
3631, PTSerif-Regular, i, i, 1.000, PASS
3632, PTSerif-Regular, j, j, 0.992, PASS
3633, PTSerif-Regular, k, k, 1.000, PASS
3634, PTSerif-Regular, l, l, 0.995, PASS
3635, PTSerif-Regular, m, m, 1.000, PASS
3636, PTSerif-Regular, n, n, 1.000, PASS
3637, PTSerif-Regular, o, o, 1.000, PASS
3638, PTSerif-Regular, p, p, 1.000, PASS
3639, PTSerif-Regular, q, q, 1.000, PASS
3640, PTSerif-Regular, r, r, 1.000, PASS
3641, PTSerif-Regular, s, s, 1.000, PASS
3642, PTSerif-Regular, t, t, 1.000, PASS
3643, PTSerif-Regular, u, u, 1.000, PASS
3644, PTSerif-Regular, v, v, 1.000, PASS
3645, PTSerif-Regular, w, w, 1.000, PASS
3646, PTSerif-Regular, x, x, 1.000, PASS
3647, PTSerif-Regular, y, y, 0.998, PASS
3648, PTSerif-Regular, z, z, 0.999, PASS
3649, PTSerif-Regular, !, !, 1.000, PASS
3650, PTSerif-Regular, #, #, 0.649, PASS
3651, PTSerif-Regular, $, $, 1.000, PASS
3652, PTSerif-Regular, %, %, 1.000, PASS
3653, PTSerif-Regular, &, &, 1.000, PASS
3654, PTSerif-Regular, *, *, 1.000, PASS
3655, PTSerif-Regular, +, +, 1.000, PASS
3656, PTSerif-Regular, -, -, 1.000, PASS
3657, PTSerif-Regular, 0, 0, 1.000, PASS
3658, PTSerif-Regular, l, 1, 0.476, FAIL
3659, PTSerif-Regular, 2, 2, 0.996, PASS
3660, PTSerif-Regular, 3, 3, 1.000, PASS
3661, PTSerif-Regular, 4, 4, 1.000, PASS
3662, PTSerif-Regular, 5, 5, 1.000, PASS
3663, PTSerif-Regular, 6, 6, 1.000, PASS
3664, PTSerif-Regular, 7, 7, 1.000, PASS
3665, PTSerif-Regular, 8, 8, 1.000, PASS
3666, PTSerif-Regular, 9, 9, 1.000, PASS
3667, PTSerif-Regular, <, <, 1.000, PASS
3668, PTSerif-Regular, >, >, 1.000, PASS
3669, PTSerif-Regular, ?, ?, 1.000, PASS
3670, PTSerif-Regular, @, @, 1.000, PASS
3671, PTSerif-Regular, A, A, 1.000, PASS
3672, PTSerif-Regular, B, B, 1.000, PASS
3673, PTSerif-Regular, C, C, 1.000, PASS
3674, PTSerif-Regular, D, D, 0.999, PASS
3675, PTSerif-Regular, E, E, 1.000, PASS
3676, PTSerif-Regular, F, F, 1.000, PASS
3677, PTSerif-Regular, G, G, 1.000, PASS
3678, PTSerif-Regular, H, H, 1.000, PASS
3679, PTSerif-Regular, I, I, 0.985, PASS
3680, PTSerif-Regular, J, J, 0.999, PASS
3681, PTSerif-Regular, K, K, 1.000, PASS
3682, PTSerif-Regular, L, L, 1.000, PASS
3683, PTSerif-Regular, M, M, 1.000, PASS
3684, PTSerif-Regular, N, N, 1.000, PASS
3685, PTSerif-Regular, O, O, 1.000, PASS
3686, PTSerif-Regular, P, P, 1.000, PASS
3687, PTSerif-Regular, Q, Q, 1.000, PASS
3688, PTSerif-Regular, R, R, 1.000, PASS
3689, PTSerif-Regular, S, S, 0.914, PASS
3690, PTSerif-Regular, T, T, 1.000, PASS
3691, PTSerif-Regular, U, U, 1.000, PASS
3692, PTSerif-Regular, V, V, 1.000, PASS
3693, PTSerif-Regular, W, W, 1.000, PASS
3694, PTSerif-Regular, X, X, 1.000, PASS
3695, PTSerif-Regular, Y, Y, 1.000, PASS
3696, PTSerif-Regular, Z, Z, 1.000, PASS
3697, PTSerif-Regular, a, a, 1.000, PASS
3698, PTSerif-Regular, b, b, 0.995, PASS
3699, PTSerif-Regular, c, c, 1.000, PASS
3700, Roboto-BlackItalic, d, d, 1.000, PASS
3701, Roboto-BlackItalic, e, e, 1.000, PASS
3702, Roboto-BlackItalic, f, f, 1.000, PASS
3703, Roboto-BlackItalic, g, g, 1.000, PASS
3704, Roboto-BlackItalic, h, h, 1.000, PASS
3705, Roboto-BlackItalic, i, i, 1.000, PASS
3706, Roboto-BlackItalic, j, j, 1.000, PASS
3707, Roboto-BlackItalic, k, k, 1.000, PASS
3708, Roboto-BlackItalic, l, l, 0.943, PASS
3709, Roboto-BlackItalic, m, m, 1.000, PASS
3710, Roboto-BlackItalic, n, n, 1.000, PASS
3711, Roboto-BlackItalic, o, o, 1.000, PASS
3712, Roboto-BlackItalic, p, p, 1.000, PASS
3713, Roboto-BlackItalic, q, q, 1.000, PASS
3714, Roboto-BlackItalic, r, r, 1.000, PASS
3715, Roboto-BlackItalic, s, s, 1.000, PASS
3716, Roboto-BlackItalic, t, t, 1.000, PASS
3717, Roboto-BlackItalic, u, u, 1.000, PASS
3718, Roboto-BlackItalic, v, v, 1.000, PASS
3719, Roboto-BlackItalic, w, w, 1.000, PASS
3720, Roboto-BlackItalic, x, x, 1.000, PASS
3721, Roboto-BlackItalic, y, y, 1.000, PASS
3722, Roboto-BlackItalic, z, z, 1.000, PASS
3723, Roboto-BlackItalic, !, !, 1.000, PASS
3724, Roboto-BlackItalic, #, #, 1.000, PASS
3725, Roboto-BlackItalic, $, $, 0.969, PASS
3726, Roboto-BlackItalic, %, %, 1.000, PASS
3727, Roboto-BlackItalic, &, &, 1.000, PASS
3728, Roboto-BlackItalic, *, *, 1.000, PASS
3729, Roboto-BlackItalic, +, +, 1.000, PASS
3730, Roboto-BlackItalic, -, -, 1.000, PASS
3731, Roboto-BlackItalic, 0, 0, 0.690, PASS
3732, Roboto-BlackItalic, 1, 1, 0.972, PASS
3733, Roboto-BlackItalic, 2, 2, 1.000, PASS
3734, Roboto-BlackItalic, 3, 3, 1.000, PASS
3735, Roboto-BlackItalic, 4, 4, 1.000, PASS
3736, Roboto-BlackItalic, 5, 5, 1.000, PASS
3737, Roboto-BlackItalic, 6, 6, 1.000, PASS
3738, Roboto-BlackItalic, 7, 7, 1.000, PASS
3739, Roboto-BlackItalic, 8, 8, 0.995, PASS
3740, Roboto-BlackItalic, 9, 9, 1.000, PASS
3741, Roboto-BlackItalic, <, <, 1.000, PASS
3742, Roboto-BlackItalic, >, >, 1.000, PASS
3743, Roboto-BlackItalic, ?, ?, 1.000, PASS
3744, Roboto-BlackItalic, @, @, 1.000, PASS
3745, Roboto-BlackItalic, A, A, 1.000, PASS
3746, Roboto-BlackItalic, B, B, 1.000, PASS
3747, Roboto-BlackItalic, C, C, 1.000, PASS
3748, Roboto-BlackItalic, D, D, 1.000, PASS
3749, Roboto-BlackItalic, E, E, 1.000, PASS
3750, Roboto-BlackItalic, F, F, 1.000, PASS
3751, Roboto-BlackItalic, G, G, 1.000, PASS
3752, Roboto-BlackItalic, H, H, 1.000, PASS
3753, Roboto-BlackItalic, I, I, 0.976, PASS
3754, Roboto-BlackItalic, J, J, 1.000, PASS
3755, Roboto-BlackItalic, K, K, 1.000, PASS
3756, Roboto-BlackItalic, L, L, 1.000, PASS
3757, Roboto-BlackItalic, M, M, 1.000, PASS
3758, Roboto-BlackItalic, N, N, 1.000, PASS
3759, Roboto-BlackItalic, O, O, 0.999, PASS
3760, Roboto-BlackItalic, P, P, 1.000, PASS
3761, Roboto-BlackItalic, Q, Q, 1.000, PASS
3762, Roboto-BlackItalic, R, R, 1.000, PASS
3763, Roboto-BlackItalic, S, S, 1.000, PASS
3764, Roboto-BlackItalic, T, T, 1.000, PASS
3765, Roboto-BlackItalic, U, U, 1.000, PASS
3766, Roboto-BlackItalic, V, V, 1.000, PASS
3767, Roboto-BlackItalic, W, W, 1.000, PASS
3768, Roboto-BlackItalic, X, X, 1.000, PASS
3769, Roboto-BlackItalic, Y, Y, 0.845, PASS
3770, Roboto-BlackItalic, Z, Z, 1.000, PASS
3771, Roboto-BlackItalic, a, a, 1.000, PASS
3772, Roboto-BlackItalic, b, b, 1.000, PASS
3773, Roboto-BlackItalic, c, c, 1.000, PASS
3774, Roboto-Black, d, d, 1.000, PASS
3775, Roboto-Black, e, e, 1.000, PASS
3776, Roboto-Black, f, f, 1.000, PASS
3777, Roboto-Black, g, g, 1.000, PASS
3778, Roboto-Black, h, h, 1.000, PASS
3779, Roboto-Black, i, i, 1.000, PASS
3780, Roboto-Black, j, j, 1.000, PASS
3781, Roboto-Black, k, k, 1.000, PASS
3782, Roboto-Black, l, l, 0.990, PASS
3783, Roboto-Black, m, m, 1.000, PASS
3784, Roboto-Black, n, n, 1.000, PASS
3785, Roboto-Black, o, o, 1.000, PASS
3786, Roboto-Black, p, p, 1.000, PASS
3787, Roboto-Black, q, q, 1.000, PASS
3788, Roboto-Black, r, r, 1.000, PASS
3789, Roboto-Black, s, s, 1.000, PASS
3790, Roboto-Black, t, t, 0.999, PASS
3791, Roboto-Black, u, u, 1.000, PASS
3792, Roboto-Black, v, v, 1.000, PASS
3793, Roboto-Black, w, w, 1.000, PASS
3794, Roboto-Black, x, x, 1.000, PASS
3795, Roboto-Black, y, y, 1.000, PASS
3796, Roboto-Black, z, z, 0.999, PASS
3797, Roboto-Black, !, !, 1.000, PASS
3798, Roboto-Black, #, #, 1.000, PASS
3799, Roboto-Black, $, $, 1.000, PASS
3800, Roboto-Black, %, %, 1.000, PASS
3801, Roboto-Black, &, &, 1.000, PASS
3802, Roboto-Black, *, *, 1.000, PASS
3803, Roboto-Black, +, +, 1.000, PASS
3804, Roboto-Black, -, -, 1.000, PASS
3805, Roboto-Black, O, 0, 0.883, FAIL
3806, Roboto-Black, 1, 1, 1.000, PASS
3807, Roboto-Black, 2, 2, 1.000, PASS
3808, Roboto-Black, 3, 3, 1.000, PASS
3809, Roboto-Black, 4, 4, 1.000, PASS
3810, Roboto-Black, 5, 5, 1.000, PASS
3811, Roboto-Black, 6, 6, 1.000, PASS
3812, Roboto-Black, 7, 7, 1.000, PASS
3813, Roboto-Black, 8, 8, 0.999, PASS
3814, Roboto-Black, 9, 9, 1.000, PASS
3815, Roboto-Black, <, <, 1.000, PASS
3816, Roboto-Black, >, >, 1.000, PASS
3817, Roboto-Black, ?, ?, 1.000, PASS
3818, Roboto-Black, @, @, 1.000, PASS
3819, Roboto-Black, A, A, 1.000, PASS
3820, Roboto-Black, B, B, 1.000, PASS
3821, Roboto-Black, C, C, 1.000, PASS
3822, Roboto-Black, D, D, 0.999, PASS
3823, Roboto-Black, E, E, 1.000, PASS
3824, Roboto-Black, F, F, 1.000, PASS
3825, Roboto-Black, G, G, 1.000, PASS
3826, Roboto-Black, H, H, 1.000, PASS
3827, Roboto-Black, I, I, 0.979, PASS
3828, Roboto-Black, J, J, 1.000, PASS
3829, Roboto-Black, K, K, 0.834, PASS
3830, Roboto-Black, L, L, 1.000, PASS
3831, Roboto-Black, M, M, 1.000, PASS
3832, Roboto-Black, N, N, 1.000, PASS
3833, Roboto-Black, O, O, 0.993, PASS
3834, Roboto-Black, P, P, 1.000, PASS
3835, Roboto-Black, Q, Q, 1.000, PASS
3836, Roboto-Black, R, R, 1.000, PASS
3837, Roboto-Black, S, S, 1.000, PASS
3838, Roboto-Black, T, T, 1.000, PASS
3839, Roboto-Black, U, U, 1.000, PASS
3840, Roboto-Black, V, V, 1.000, PASS
3841, Roboto-Black, W, W, 1.000, PASS
